timestamp,pose_e,pose_n,pose_u,gnss_position_status
1665831542.70042,0,0,0,0
1665831542.74042,0,0,0,0
1665831542.78015,-617.8087352,282.2727327,-12.00725528,4
1665831542.82015,0,0,0,0
1665831542.86015,0,0,0,0
1665831542.90015,0,0,0,0
1665831542.94015,0,0,0,0
1665831542.98305,-617.4087095,280.2120888,-12.10482542,4
1665831543.02305,0,0,0,0
1665831543.06305,0,0,0,0
1665831543.10305,0,0,0,0
1665831543.14305,0,0,0,0
1665831543.19804,-616.963733,278.1505177,-12.19569186,4
1665831543.23804,0,0,0,0
1665831543.27804,0,0,0,0
1665831543.31804,0,0,0,0
1665831543.35804,0,0,0,0
1665831543.38313,-616.5000766,276.0771106,-12.30345669,4
1665831543.42313,0,0,0,0
1665831543.46313,0,0,0,0
1665831543.50313,0,0,0,0
1665831543.54313,0,0,0,0
1665831543.58269,-616.0247276,273.9940878,-12.40592069,4
1665831543.62269,0,0,0,0
1665831543.66269,0,0,0,0
1665831543.70269,0,0,0,0
1665831543.74269,0,0,0,0
1665831543.78257,-615.5457344,271.8992307,-12.51068455,4
1665831543.82257,0,0,0,0
1665831543.86257,0,0,0,0
1665831543.90257,0,0,0,0
1665831543.94257,0,0,0,0
1665831543.98317,-615.0675032,269.7953142,-12.59184882,4
1665831544.02317,0,0,0,0
1665831544.06317,0,0,0,0
1665831544.10317,0,0,0,0
1665831544.14317,0,0,0,0
1665831544.18276,-614.5901797,267.6884379,-12.70821379,4
1665831544.22276,0,0,0,0
1665831544.26276,0,0,0,0
1665831544.30276,0,0,0,0
1665831544.34276,0,0,0,0
1665831544.38241,-614.1215165,265.5708392,-12.78787987,4
1665831544.42241,0,0,0,0
1665831544.46241,0,0,0,0
1665831544.50241,0,0,0,0
1665831544.54241,0,0,0,0
1665831544.58207,-613.6511775,263.4561969,-12.91814666,4
1665831544.62207,0,0,0,0
1665831544.66207,0,0,0,0
1665831544.70207,0,0,0,0
1665831544.74207,0,0,0,0
1665831544.78035,-613.2024093,261.332868,-12.9863159,4
1665831544.82035,0,0,0,0
1665831544.86035,0,0,0,0
1665831544.90035,0,0,0,0
1665831544.94035,0,0,0,0
1665831544.98189,-612.7742925,259.1914184,-13.08478712,4
1665831545.02189,0,0,0,0
1665831545.06188,0,0,0,0
1665831545.10188,0,0,0,0
1665831545.14189,0,0,0,0
1665831545.18286,-612.3603019,257.0436841,-13.1548602,4
1665831545.22286,0,0,0,0
1665831545.26286,0,0,0,0
1665831545.30286,0,0,0,0
1665831545.34286,0,0,0,0
1665831545.38271,-611.9452474,254.8983535,-13.22963402,4
1665831545.42271,0,0,0,0
1665831545.46271,0,0,0,0
1665831545.50271,0,0,0,0
1665831545.54271,0,0,0,0
1665831545.58238,-611.5465929,252.7496951,-13.31751003,4
1665831545.62238,0,0,0,0
1665831545.66238,0,0,0,0
1665831545.70238,0,0,0,0
1665831545.74238,0,0,0,0
1665831545.78221,-611.1509745,250.5988178,-13.41698699,4
1665831545.82221,0,0,0,0
1665831545.86221,0,0,0,0
1665831545.90221,0,0,0,0
1665831545.94221,0,0,0,0
1665831545.983,-610.7971264,248.4303799,-13.44306802,4
1665831546.023,0,0,0,0
1665831546.063,0,0,0,0
1665831546.103,0,0,0,0
1665831546.143,0,0,0,0
1665831546.18239,-610.4666606,246.2586135,-13.51635191,4
1665831546.22239,0,0,0,0
1665831546.26239,0,0,0,0
1665831546.30239,0,0,0,0
1665831546.34239,0,0,0,0
1665831546.38064,-610.1399955,244.0751996,-13.55343648,4
1665831546.42064,0,0,0,0
1665831546.46064,0,0,0,0
1665831546.50064,0,0,0,0
1665831546.54064,0,0,0,0
1665831546.58091,-609.8593404,241.90695,-13.62482678,4
1665831546.62091,0,0,0,0
1665831546.66091,0,0,0,0
1665831546.70091,0,0,0,0
1665831546.74091,0,0,0,0
1665831546.78145,-609.5990323,239.7444332,-13.71822,4
1665831546.82145,0,0,0,0
1665831546.86145,0,0,0,0
1665831546.90145,0,0,0,0
1665831546.94145,0,0,0,0
1665831546.98111,-609.4005355,237.5612116,-13.79161908,4
1665831547.02111,0,0,0,0
1665831547.06111,0,0,0,0
1665831547.10111,0,0,0,0
1665831547.14111,0,0,0,0
1665831547.18198,-609.2223871,235.3913047,-13.86802136,4
1665831547.22198,0,0,0,0
1665831547.26198,0,0,0,0
1665831547.30198,0,0,0,0
1665831547.34198,0,0,0,0
1665831547.3824,-609.0823565,233.226948,-13.93652822,4
1665831547.4224,0,0,0,0
1665831547.4624,0,0,0,0
1665831547.5024,0,0,0,0
1665831547.5424,0,0,0,0
1665831547.5818,-608.919247,231.048723,-13.96933312,4
1665831547.6218,0,0,0,0
1665831547.6618,0,0,0,0
1665831547.7018,0,0,0,0
1665831547.7418,0,0,0,0
1665831547.78039,-608.8007897,228.8723518,-13.95374309,4
1665831547.82039,0,0,0,0
1665831547.86039,0,0,0,0
1665831547.90039,0,0,0,0
1665831547.94039,0,0,0,0
1665831547.9817,-608.7275911,226.6898829,-13.90515791,4
1665831548.0217,0,0,0,0
1665831548.0617,0,0,0,0
1665831548.1017,0,0,0,0
1665831548.1417,0,0,0,0
1665831548.18253,-608.677473,224.4902178,-13.89507507,4
1665831548.22253,0,0,0,0
1665831548.26253,0,0,0,0
1665831548.30253,0,0,0,0
1665831548.34253,0,0,0,0
1665831548.38176,-608.6559055,222.2903697,-13.8824957,4
1665831548.42176,0,0,0,0
1665831548.46176,0,0,0,0
1665831548.50176,0,0,0,0
1665831548.54176,0,0,0,0
1665831548.58211,-608.6551402,220.1108623,-13.88671979,4
1665831548.62211,0,0,0,0
1665831548.66211,0,0,0,0
1665831548.70211,0,0,0,0
1665831548.74211,0,0,0,0
1665831548.78226,-608.65574,217.9406,-13.90254507,4
1665831548.82226,0,0,0,0
1665831548.86226,0,0,0,0
1665831548.90226,0,0,0,0
1665831548.94226,0,0,0,0
1665831548.98207,-608.6704761,215.7283683,-13.81017101,4
1665831549.02207,0,0,0,0
1665831549.06207,0,0,0,0
1665831549.10207,0,0,0,0
1665831549.14207,0,0,0,0
1665831549.18104,-608.6940164,213.5414687,-13.74139941,4
1665831549.22104,0,0,0,0
1665831549.26104,0,0,0,0
1665831549.30104,0,0,0,0
1665831549.34104,0,0,0,0
1665831549.38202,-608.7190765,211.3758344,-13.64502942,4
1665831549.42202,0,0,0,0
1665831549.46202,0,0,0,0
1665831549.50202,0,0,0,0
1665831549.54202,0,0,0,0
1665831549.58139,-608.7606834,209.243853,-13.59156285,4
1665831549.62139,0,0,0,0
1665831549.66139,0,0,0,0
1665831549.70139,0,0,0,0
1665831549.74139,0,0,0,0
1665831549.78199,-608.7801361,207.0896867,-13.36659415,4
1665831549.82199,0,0,0,0
1665831549.86199,0,0,0,0
1665831549.90199,0,0,0,0
1665831549.94199,0,0,0,0
1665831549.98324,-608.8006385,205.0063371,-13.23282858,4
1665831550.02324,0,0,0,0
1665831550.06324,0,0,0,0
1665831550.10324,0,0,0,0
1665831550.14324,0,0,0,0
1665831550.18316,-608.7827197,202.9399968,-13.08356056,4
1665831550.22316,0,0,0,0
1665831550.26316,0,0,0,0
1665831550.30316,0,0,0,0
1665831550.34316,0,0,0,0
1665831550.38279,-608.7206042,200.9108193,-12.95439018,4
1665831550.42279,0,0,0,0
1665831550.46279,0,0,0,0
1665831550.50279,0,0,0,0
1665831550.54279,0,0,0,0
1665831550.5822,-608.5990999,198.9740903,-12.86761768,4
1665831550.6222,0,0,0,0
1665831550.6622,0,0,0,0
1665831550.7022,0,0,0,0
1665831550.7422,0,0,0,0
1665831550.78199,-608.518757,197.016656,-12.72634905,4
1665831550.82199,0,0,0,0
1665831550.86199,0,0,0,0
1665831550.90199,0,0,0,0
1665831550.94199,0,0,0,0
1665831550.98326,-608.3788864,195.0790041,-12.54207597,4
1665831551.02326,0,0,0,0
1665831551.06326,0,0,0,0
1665831551.10326,0,0,0,0
1665831551.14326,0,0,0,0
1665831551.183,-608.266792,193.2458243,-12.43980929,4
1665831551.223,0,0,0,0
1665831551.263,0,0,0,0
1665831551.303,0,0,0,0
1665831551.343,0,0,0,0
1665831551.38028,-608.0810543,191.3760304,-12.25123503,4
1665831551.42028,0,0,0,0
1665831551.46028,0,0,0,0
1665831551.50028,0,0,0,0
1665831551.54028,0,0,0,0
1665831551.57961,-607.9019932,189.5507988,-12.08736329,4
1665831551.61961,0,0,0,0
1665831551.65961,0,0,0,0
1665831551.69961,0,0,0,0
1665831551.73961,0,0,0,0
1665831551.78134,-607.6750825,187.815797,-11.99129019,4
1665831551.82134,0,0,0,0
1665831551.86134,0,0,0,0
1665831551.90134,0,0,0,0
1665831551.94134,0,0,0,0
1665831551.98115,-607.3930505,186.0759854,-11.84231219,4
1665831552.02115,0,0,0,0
1665831552.06115,0,0,0,0
1665831552.10115,0,0,0,0
1665831552.14115,0,0,0,0
1665831552.20268,-607.0766981,184.3587309,-11.66763207,4
1665831552.24268,0,0,0,0
1665831552.28268,0,0,0,0
1665831552.32268,0,0,0,0
1665831552.36268,0,0,0,0
1665831552.38196,-606.7762872,182.6608919,-11.5211545,4
1665831552.42196,0,0,0,0
1665831552.46196,0,0,0,0
1665831552.50196,0,0,0,0
1665831552.54196,0,0,0,0
1665831552.58185,-606.4805833,180.9915293,-11.36257866,4
1665831552.62185,0,0,0,0
1665831552.66185,0,0,0,0
1665831552.70185,0,0,0,0
1665831552.74185,0,0,0,0
1665831552.78159,-606.1643714,179.3476811,-11.25200204,4
1665831552.82159,0,0,0,0
1665831552.86159,0,0,0,0
1665831552.90159,0,0,0,0
1665831552.94159,0,0,0,0
1665831552.98189,-605.8583363,177.6990266,-11.12222669,4
1665831553.02189,0,0,0,0
1665831553.06189,0,0,0,0
1665831553.10189,0,0,0,0
1665831553.14189,0,0,0,0
1665831553.18211,-605.5434911,176.0782924,-10.99345172,4
1665831553.22211,0,0,0,0
1665831553.26211,0,0,0,0
1665831553.30211,0,0,0,0
1665831553.34211,0,0,0,0
1665831553.38012,-605.2336558,174.4699472,-10.871478,4
1665831553.42012,0,0,0,0
1665831553.46012,0,0,0,0
1665831553.50012,0,0,0,0
1665831553.54012,0,0,0,0
1665831553.58128,-604.9218466,172.8390427,-10.7600039,4
1665831553.62128,0,0,0,0
1665831553.66128,0,0,0,0
1665831553.70128,0,0,0,0
1665831553.74128,0,0,0,0
1665831553.78116,-604.6208166,171.2364295,-10.66143201,4
1665831553.82116,0,0,0,0
1665831553.86116,0,0,0,0
1665831553.90116,0,0,0,0
1665831553.94116,0,0,0,0
1665831553.98088,-604.3311758,169.6134766,-10.58126108,4
1665831554.02088,0,0,0,0
1665831554.06088,0,0,0,0
1665831554.10088,0,0,0,0
1665831554.14088,0,0,0,0
1665831554.17989,-604.0263539,167.95761,-10.46838827,4
1665831554.21989,0,0,0,0
1665831554.25989,0,0,0,0
1665831554.29989,0,0,0,0
1665831554.33989,0,0,0,0
1665831554.37908,-603.7142374,166.3071039,-10.40361536,4
1665831554.41908,0,0,0,0
1665831554.45908,0,0,0,0
1665831554.49908,0,0,0,0
1665831554.53908,0,0,0,0
1665831554.5792,-603.4027255,164.656967,-10.36774295,4
1665831554.6192,0,0,0,0
1665831554.6592,0,0,0,0
1665831554.6992,0,0,0,0
1665831554.7392,0,0,0,0
1665831554.78103,-603.0884825,162.9783542,-10.32457001,4
1665831554.82103,0,0,0,0
1665831554.86103,0,0,0,0
1665831554.90103,0,0,0,0
1665831554.94103,0,0,0,0
1665831554.98197,-602.7634567,161.290495,-10.29159626,4
1665831555.02197,0,0,0,0
1665831555.06197,0,0,0,0
1665831555.10197,0,0,0,0
1665831555.14197,0,0,0,0
1665831555.18227,-602.4366098,159.5961642,-10.24812265,4
1665831555.22227,0,0,0,0
1665831555.26227,0,0,0,0
1665831555.30227,0,0,0,0
1665831555.34227,0,0,0,0
1665831555.38172,-602.1039923,157.8870402,-10.2110486,4
1665831555.42172,0,0,0,0
1665831555.46172,0,0,0,0
1665831555.50172,0,0,0,0
1665831555.54172,0,0,0,0
1665831555.5814,-601.7646925,156.1727383,-10.17997427,4
1665831555.6214,0,0,0,0
1665831555.6614,0,0,0,0
1665831555.7014,0,0,0,0
1665831555.7414,0,0,0,0
1665831555.77894,-601.4264601,154.4229346,-10.12499965,4
1665831555.81894,0,0,0,0
1665831555.85894,0,0,0,0
1665831555.89894,0,0,0,0
1665831555.93894,0,0,0,0
1665831555.9819,-601.1026538,152.6773846,-10.07752699,4
1665831556.0219,0,0,0,0
1665831556.0619,0,0,0,0
1665831556.1019,0,0,0,0
1665831556.1419,0,0,0,0
1665831556.19177,-600.7601667,150.9242517,-10.0496529,4
1665831556.23177,0,0,0,0
1665831556.27177,0,0,0,0
1665831556.31177,0,0,0,0
1665831556.35177,0,0,0,0
1665831556.37912,-600.4138845,149.1494844,-10.01947843,4
1665831556.41912,0,0,0,0
1665831556.45912,0,0,0,0
1665831556.49912,0,0,0,0
1665831556.53912,0,0,0,0
1665831556.58163,-600.0311542,147.3789675,-9.991401162,4
1665831556.62163,0,0,0,0
1665831556.66163,0,0,0,0
1665831556.70163,0,0,0,0
1665831556.74163,0,0,0,0
1665831556.78102,-599.6100029,145.6084483,-9.953320797,4
1665831556.82102,0,0,0,0
1665831556.86102,0,0,0,0
1665831556.90102,0,0,0,0
1665831556.94102,0,0,0,0
1665831556.98183,-599.1432921,143.8116687,-9.935136084,4
1665831557.02183,0,0,0,0
1665831557.06183,0,0,0,0
1665831557.10183,0,0,0,0
1665831557.14183,0,0,0,0
1665831557.19137,-598.6282859,142.0076739,-9.945347224,4
1665831557.23137,0,0,0,0
1665831557.27137,0,0,0,0
1665831557.31137,0,0,0,0
1665831557.35137,0,0,0,0
1665831557.3814,-598.095662,140.2023833,-9.970957238,4
1665831557.4214,0,0,0,0
1665831557.4614,0,0,0,0
1665831557.5014,0,0,0,0
1665831557.5414,0,0,0,0
1665831557.58164,-597.5183916,138.3754557,-9.989663161,4
1665831557.62164,0,0,0,0
1665831557.66164,0,0,0,0
1665831557.70164,0,0,0,0
1665831557.74164,0,0,0,0
1665831557.78124,-596.9157622,136.5298512,-9.995566888,4
1665831557.82124,0,0,0,0
1665831557.86124,0,0,0,0
1665831557.90124,0,0,0,0
1665831557.94124,0,0,0,0
1665831557.98198,-596.2739519,134.6774025,-10.0004674,4
1665831558.02198,0,0,0,0
1665831558.06198,0,0,0,0
1665831558.10198,0,0,0,0
1665831558.14198,0,0,0,0
1665831558.19069,-595.5941723,132.8214374,-10.03846491,4
1665831558.23069,0,0,0,0
1665831558.27069,0,0,0,0
1665831558.31069,0,0,0,0
1665831558.35069,0,0,0,0
1665831558.37875,-594.889335,130.9584442,-10.08036055,4
1665831558.41875,0,0,0,0
1665831558.45875,0,0,0,0
1665831558.49875,0,0,0,0
1665831558.53875,0,0,0,0
1665831558.58144,-594.1753875,129.0725221,-10.1155555,4
1665831558.62144,0,0,0,0
1665831558.66144,0,0,0,0
1665831558.70144,0,0,0,0
1665831558.74144,0,0,0,0
1665831558.77973,-593.4330479,127.123915,-10.1216472,4
1665831558.81973,0,0,0,0
1665831558.85973,0,0,0,0
1665831558.89973,0,0,0,0
1665831558.93973,0,0,0,0
1665831558.98003,-592.6870573,125.2032279,-10.17233979,4
1665831559.02003,0,0,0,0
1665831559.06003,0,0,0,0
1665831559.10003,0,0,0,0
1665831559.14003,0,0,0,0
1665831559.17995,-591.9430438,123.2638658,-10.20053288,4
1665831559.21995,0,0,0,0
1665831559.25995,0,0,0,0
1665831559.29995,0,0,0,0
1665831559.33995,0,0,0,0
1665831559.38148,-591.184001,121.2682913,-10.20912417,4
1665831559.42148,0,0,0,0
1665831559.46148,0,0,0,0
1665831559.50148,0,0,0,0
1665831559.54148,0,0,0,0
1665831559.58121,-590.4099223,119.2788177,-10.22271491,4
1665831559.62121,0,0,0,0
1665831559.66121,0,0,0,0
1665831559.70121,0,0,0,0
1665831559.74121,0,0,0,0
1665831559.78146,-589.6463131,117.3352008,-10.29980817,4
1665831559.82146,0,0,0,0
1665831559.86146,0,0,0,0
1665831559.90146,0,0,0,0
1665831559.94146,0,0,0,0
1665831559.98169,-588.8746612,115.3688408,-10.32380097,4
1665831560.02169,0,0,0,0
1665831560.06169,0,0,0,0
1665831560.10169,0,0,0,0
1665831560.14169,0,0,0,0
1665831560.18202,-588.0899505,113.3987822,-10.3287932,4
1665831560.22202,0,0,0,0
1665831560.26202,0,0,0,0
1665831560.30202,0,0,0,0
1665831560.34202,0,0,0,0
1665831560.38182,-587.3003784,111.4374139,-10.34308584,4
1665831560.42182,0,0,0,0
1665831560.46182,0,0,0,0
1665831560.50182,0,0,0,0
1665831560.54182,0,0,0,0
1665831560.58105,-586.5038197,109.4699431,-10.36647844,4
1665831560.62105,0,0,0,0
1665831560.66105,0,0,0,0
1665831560.70105,0,0,0,0
1665831560.74105,0,0,0,0
1665831560.78176,-585.742793,107.5180064,-10.42317527,4
1665831560.82176,0,0,0,0
1665831560.86176,0,0,0,0
1665831560.90176,0,0,0,0
1665831560.94176,0,0,0,0
1665831560.98165,-584.9943692,105.5871501,-10.48337429,4
1665831561.02165,0,0,0,0
1665831561.06165,0,0,0,0
1665831561.10165,0,0,0,0
1665831561.14165,0,0,0,0
1665831561.18142,-584.2284858,103.628927,-10.50477194,4
1665831561.22142,0,0,0,0
1665831561.26142,0,0,0,0
1665831561.30142,0,0,0,0
1665831561.34142,0,0,0,0
1665831561.38114,-583.4619914,101.6838319,-10.55287045,4
1665831561.42114,0,0,0,0
1665831561.46114,0,0,0,0
1665831561.50114,0,0,0,0
1665831561.54114,0,0,0,0
1665831561.58,-582.6947378,99.73300484,-10.60026948,4
1665831561.61999,0,0,0,0
1665831561.65999,0,0,0,0
1665831561.69999,0,0,0,0
1665831561.74,0,0,0,0
1665831561.77992,-581.9180693,97.76941863,-10.64516815,4
1665831561.81992,0,0,0,0
1665831561.85992,0,0,0,0
1665831561.89992,0,0,0,0
1665831561.93992,0,0,0,0
1665831561.98107,-581.1388172,95.80509247,-10.70646727,4
1665831562.02107,0,0,0,0
1665831562.06107,0,0,0,0
1665831562.10107,0,0,0,0
1665831562.14107,0,0,0,0
1665831562.18121,-580.3519681,93.85463359,-10.79686661,4
1665831562.22121,0,0,0,0
1665831562.26121,0,0,0,0
1665831562.30121,0,0,0,0
1665831562.34121,0,0,0,0
1665831562.3805,-579.5699841,91.89844388,-10.827667,4
1665831562.4205,0,0,0,0
1665831562.4605,0,0,0,0
1665831562.5005,0,0,0,0
1665831562.5405,0,0,0,0
1665831562.58033,-578.7845074,89.91007984,-10.87526732,4
1665831562.62033,0,0,0,0
1665831562.66033,0,0,0,0
1665831562.70033,0,0,0,0
1665831562.74033,0,0,0,0
1665831562.78064,-577.9984232,87.9254141,-10.91786835,4
1665831562.82064,0,0,0,0
1665831562.86064,0,0,0,0
1665831562.90064,0,0,0,0
1665831562.94064,0,0,0,0
1665831562.98129,-577.2261548,85.96571159,-10.98207169,4
1665831563.02129,0,0,0,0
1665831563.06129,0,0,0,0
1665831563.10129,0,0,0,0
1665831563.14129,0,0,0,0
1665831563.19082,-576.4608744,84.0097082,-11.0153764,4
1665831563.23082,0,0,0,0
1665831563.27082,0,0,0,0
1665831563.31082,0,0,0,0
1665831563.35082,0,0,0,0
1665831563.3817,-575.6911926,82.03077626,-11.03268112,4
1665831563.4217,0,0,0,0
1665831563.4617,0,0,0,0
1665831563.5017,0,0,0,0
1665831563.5417,0,0,0,0
1665831563.5809,-574.9209006,80.07033498,-11.06288672,4
1665831563.6209,0,0,0,0
1665831563.6609,0,0,0,0
1665831563.7009,0,0,0,0
1665831563.7409,0,0,0,0
1665831563.78192,-574.1509092,78.12598054,-11.11309324,4
1665831563.82192,0,0,0,0
1665831563.86192,0,0,0,0
1665831563.90192,0,0,0,0
1665831563.94192,0,0,0,0
1665831563.98197,-573.3792485,76.17422994,-11.15070021,4
1665831564.02197,0,0,0,0
1665831564.06197,0,0,0,0
1665831564.10197,0,0,0,0
1665831564.14197,0,0,0,0
1665831564.22765,-572.6156358,74.2254384,-11.19340864,4
1665831564.26765,0,0,0,0
1665831564.30765,0,0,0,0
1665831564.34765,0,0,0,0
1665831564.38765,0,0,0,0
1665831564.38154,-571.8623486,72.29532331,-11.23431888,4
1665831564.42154,0,0,0,0
1665831564.46154,0,0,0,0
1665831564.50154,0,0,0,0
1665831564.54154,0,0,0,0
1665831564.58196,-571.0982811,70.35707194,-11.25382875,4
1665831564.62196,0,0,0,0
1665831564.66196,0,0,0,0
1665831564.70196,0,0,0,0
1665831564.74196,0,0,0,0
1665831564.78175,-570.3434762,68.42196458,-11.28044016,4
1665831564.82175,0,0,0,0
1665831564.86175,0,0,0,0
1665831564.90175,0,0,0,0
1665831564.94175,0,0,0,0
1665831564.98214,-569.5936797,66.50701239,-11.32445291,4
1665831565.02214,0,0,0,0
1665831565.06214,0,0,0,0
1665831565.10214,0,0,0,0
1665831565.14214,0,0,0,0
1665831565.19904,-568.8268763,64.57893095,-11.35096468,4
1665831565.23904,0,0,0,0
1665831565.27904,0,0,0,0
1665831565.31904,0,0,0,0
1665831565.35904,0,0,0,0
1665831565.381,-568.0682712,62.66749167,-11.39097801,4
1665831565.421,0,0,0,0
1665831565.461,0,0,0,0
1665831565.501,0,0,0,0
1665831565.541,0,0,0,0
1665831565.58215,-567.3195347,60.77417394,-11.44369306,4
1665831565.62215,0,0,0,0
1665831565.66215,0,0,0,0
1665831565.70215,0,0,0,0
1665831565.74215,0,0,0,0
1665831565.78104,-566.601783,58.88917961,-11.44111159,4
1665831565.82104,0,0,0,0
1665831565.86104,0,0,0,0
1665831565.90104,0,0,0,0
1665831565.94104,0,0,0,0
1665831565.9825,-565.8706669,57.01158087,-11.43182963,4
1665831566.0225,0,0,0,0
1665831566.0625,0,0,0,0
1665831566.1025,0,0,0,0
1665831566.1425,0,0,0,0
1665831566.21079,-565.1474494,55.13971504,-11.39744907,4
1665831566.25079,0,0,0,0
1665831566.29079,0,0,0,0
1665831566.33079,0,0,0,0
1665831566.37079,0,0,0,0
1665831566.38085,-564.4246878,53.27228716,-11.35216922,4
1665831566.42085,0,0,0,0
1665831566.46085,0,0,0,0
1665831566.50085,0,0,0,0
1665831566.54085,0,0,0,0
1665831566.57824,-563.7020723,51.43869713,-11.34569028,4
1665831566.61824,0,0,0,0
1665831566.65824,0,0,0,0
1665831566.69824,0,0,0,0
1665831566.73824,0,0,0,0
1665831566.77811,-563.0016291,49.62618814,-11.32291407,4
1665831566.81811,0,0,0,0
1665831566.85811,0,0,0,0
1665831566.89811,0,0,0,0
1665831566.93811,0,0,0,0
1665831566.98241,-562.3042244,47.8155286,-11.28173874,4
1665831567.02241,0,0,0,0
1665831567.06241,0,0,0,0
1665831567.10241,0,0,0,0
1665831567.14241,0,0,0,0
1665831567.19229,-561.6147155,46.01522439,-11.24426477,4
1665831567.23229,0,0,0,0
1665831567.27229,0,0,0,0
1665831567.31229,0,0,0,0
1665831567.35229,0,0,0,0
1665831567.38036,-560.9195846,44.23673888,-11.22169105,4
1665831567.42036,0,0,0,0
1665831567.46036,0,0,0,0
1665831567.50036,0,0,0,0
1665831567.54036,0,0,0,0
1665831567.58048,-560.223692,42.48358569,-11.205218,4
1665831567.62048,0,0,0,0
1665831567.66048,0,0,0,0
1665831567.70048,0,0,0,0
1665831567.74048,0,0,0,0
1665831567.78001,-559.5350886,40.73949352,-11.1828462,4
1665831567.82001,0,0,0,0
1665831567.86001,0,0,0,0
1665831567.90001,0,0,0,0
1665831567.94001,0,0,0,0
1665831567.981,-558.8558966,39.03349283,-11.18117601,4
1665831568.021,0,0,0,0
1665831568.061,0,0,0,0
1665831568.101,0,0,0,0
1665831568.141,0,0,0,0
1665831568.19933,-558.188857,37.33895751,-11.13230749,4
1665831568.23933,0,0,0,0
1665831568.27933,0,0,0,0
1665831568.31933,0,0,0,0
1665831568.35933,0,0,0,0
1665831568.38018,-557.5342694,35.678631,-11.06764076,4
1665831568.42018,0,0,0,0
1665831568.46018,0,0,0,0
1665831568.50018,0,0,0,0
1665831568.54018,0,0,0,0
1665831568.57978,-556.8933462,34.05436229,-11.01607592,4
1665831568.61978,0,0,0,0
1665831568.65978,0,0,0,0
1665831568.69978,0,0,0,0
1665831568.73978,0,0,0,0
1665831568.77906,-556.2563684,32.45949411,-10.97641206,4
1665831568.81906,0,0,0,0
1665831568.85906,0,0,0,0
1665831568.89906,0,0,0,0
1665831568.93906,0,0,0,0
1665831568.98173,-555.6335122,30.89791023,-10.93465005,4
1665831569.02173,0,0,0,0
1665831569.06173,0,0,0,0
1665831569.10173,0,0,0,0
1665831569.14173,0,0,0,0
1665831569.19007,-555.0136906,29.36960993,-10.89708889,4
1665831569.23007,0,0,0,0
1665831569.27007,0,0,0,0
1665831569.31007,0,0,0,0
1665831569.35007,0,0,0,0
1665831569.38089,-554.4152803,27.87422457,-10.85573017,4
1665831569.42089,0,0,0,0
1665831569.46089,0,0,0,0
1665831569.50089,0,0,0,0
1665831569.54089,0,0,0,0
1665831569.57945,-553.8237026,26.40139841,-10.81117255,4
1665831569.61945,0,0,0,0
1665831569.65945,0,0,0,0
1665831569.69945,0,0,0,0
1665831569.73945,0,0,0,0
1665831569.77908,-553.2501926,24.95908304,-10.79431701,4
1665831569.81908,0,0,0,0
1665831569.85908,0,0,0,0
1665831569.89908,0,0,0,0
1665831569.93908,0,0,0,0
1665831569.9802,-552.6501071,23.52305302,-10.75845956,4
1665831570.0202,0,0,0,0
1665831570.0602,0,0,0,0
1665831570.1002,0,0,0,0
1665831570.1402,0,0,0,0
1665831570.20518,-552.0706757,22.0958999,-10.71020432,4
1665831570.24518,0,0,0,0
1665831570.28518,0,0,0,0
1665831570.32518,0,0,0,0
1665831570.36518,0,0,0,0
1665831570.37986,-551.4938245,20.68132065,-10.66944971,4
1665831570.41986,0,0,0,0
1665831570.45986,0,0,0,0
1665831570.49986,0,0,0,0
1665831570.53986,0,0,0,0
1665831570.57735,-550.9122675,19.24288807,-10.61939499,4
1665831570.61735,0,0,0,0
1665831570.65735,0,0,0,0
1665831570.69735,0,0,0,0
1665831570.73735,0,0,0,0
1665831570.78042,-550.3287395,17.795395,-10.53434046,4
1665831570.82042,0,0,0,0
1665831570.86042,0,0,0,0
1665831570.90042,0,0,0,0
1665831570.94042,0,0,0,0
1665831570.98047,-549.722887,16.32885505,-10.46248433,4
1665831571.02047,0,0,0,0
1665831571.06047,0,0,0,0
1665831571.10047,0,0,0,0
1665831571.14047,0,0,0,0
1665831571.18885,-549.1170335,14.86527362,-10.39782861,4
1665831571.22885,0,0,0,0
1665831571.26885,0,0,0,0
1665831571.30885,0,0,0,0
1665831571.34885,0,0,0,0
1665831571.37986,-548.5164939,13.40723973,-10.34367375,4
1665831571.41986,0,0,0,0
1665831571.45986,0,0,0,0
1665831571.49986,0,0,0,0
1665831571.53986,0,0,0,0
1665831571.58125,-547.9039608,11.9299748,-10.25451822,4
1665831571.62125,0,0,0,0
1665831571.66125,0,0,0,0
1665831571.70125,0,0,0,0
1665831571.74125,0,0,0,0
1665831571.77879,-547.2937101,10.42478899,-10.13056324,4
1665831571.81879,0,0,0,0
1665831571.85879,0,0,0,0
1665831571.89879,0,0,0,0
1665831571.93879,0,0,0,0
1665831571.98159,-546.705326,8.90758544,-10.03801052,4
1665831572.02159,0,0,0,0
1665831572.06159,0,0,0,0
1665831572.10159,0,0,0,0
1665831572.14159,0,0,0,0
1665831572.24096,-546.1184611,7.386868735,-9.940558352,4
1665831572.28096,0,0,0,0
1665831572.32096,0,0,0,0
1665831572.36096,0,0,0,0
1665831572.40096,0,0,0,0
1665831572.37995,-545.5452678,5.846552652,-9.810907752,4
1665831572.41995,0,0,0,0
1665831572.45995,0,0,0,0
1665831572.49995,0,0,0,0
