%time,field.ecef_vel.e,field.ecef_vel.n,field.ecef_vel.u
1665831602.18751,0.895319456,-9.83682497,0.580222162
1665831602.38884,0.855785056,-9.869895229,0.942080918
1665831602.59015,0.971762175,-9.955319885,0.825963236
1665831602.78154,1.191673318,-9.737490852,0.300727383
1665831602.98273,0.835784452,-9.87968199,0.641952536
1665831603.18398,1.008998235,-9.812297118,0.40661358
1665831603.38522,1.035335265,-9.814242514,0.288663564
1665831603.58544,0.995199617,-9.743303046,-0.006087469
1665831603.78692,0.90469552,-9.855823816,0.295781318
1665831603.98835,1.063691413,-9.89849014,0.010560946
1665831604.1898,0.934191525,-10.03472871,0.172598105
1665831604.39098,0.97078333,-9.855134616,-0.190479863
1665831604.58255,1.022689469,-9.999605801,-0.019009372
1665831604.78382,0.950582396,-9.952097175,-0.103672177
1665831604.98509,0.825001716,-9.993286127,-0.095027357
1665831605.1843,0.910276951,-9.964950982,-0.451377513
1665831605.38552,0.844576859,-10.04364605,-0.187644969
1665831605.58691,0.92149215,-10.02881516,-0.490080041
1665831605.78851,1.081397939,-9.961493657,-0.483208855
1665831605.98909,1.128818755,-10.15955474,-0.398900595
1665831606.19055,1.32154392,-10.25976399,-0.171832418
1665831606.39181,1.672239457,-10.23537236,-0.69331698
1665831606.58222,1.83289242,-10.13842087,-0.540941479
1665831606.78342,1.894849968,-10.33724874,-0.619678843
1665831606.98369,2.06536978,-10.37800383,-0.507437737
1665831607.18503,2.234587142,-10.53591443,-0.486747945
1665831607.38622,2.223218906,-10.55373997,-0.633731459
1665831607.58764,2.327973054,-10.54414559,-0.711620908
1665831607.7891,2.324948635,-10.67666307,-0.901374381
1665831607.9913,2.318923196,-10.71077695,-0.861960459
1665831608.18196,2.308608126,-10.80985812,-0.874272252
1665831608.38259,2.423780686,-10.83127474,-0.646896726
1665831608.58387,2.324545457,-11.00007326,-0.81725907
1665831608.78539,2.510775427,-10.98414951,-0.761018584
1665831608.98695,2.455761346,-11.03498358,-0.60632683
1665831609.18837,2.508767728,-11.07253684,-1.235761787
1665831609.38955,2.692183928,-10.880334,-1.671109779
1665831609.59091,2.205914073,-11.605899,-0.193304746
1665831609.79216,2.634098944,-11.32477391,-1.684159921
1665831609.98345,2.386450113,-11.39266878,-0.687693522
1665831610.18463,2.550170392,-11.62435054,-0.941573279
1665831610.38593,2.537632541,-11.47369315,-1.195472337
1665831610.58724,2.44319684,-11.67023243,-0.979064899
1665831610.78857,2.424931512,-11.80049633,-1.173755586
1665831610.99006,2.598942319,-11.87618346,-0.547466996
1665831611.19112,2.523713927,-11.91301061,-1.235771006
1665831611.38244,2.442704522,-12.0709072,-0.658780544
1665831611.58376,2.421959715,-11.92653715,-0.838965458
1665831611.78391,2.362369207,-12.11571436,-0.593412312
1665831611.98534,2.955471226,-11.46476992,-2.23203124
1665831612.18671,2.788878988,-11.7199515,-1.38922462
1665831612.38733,2.812870023,-11.70231331,-1.883749781
1665831612.5879,2.183919549,-12.1022831,-0.802847579
1665831612.78934,2.242654295,-11.97525764,-0.285189031
1665831612.99061,2.351016691,-12.03166736,-0.96166276
1665831613.18261,2.442806884,-11.85462799,-0.883246921
1665831613.38295,2.403133236,-11.84168086,-0.887390993
1665831613.58414,2.599057646,-11.88297049,-0.866445072
1665831613.78537,2.409475235,-12.05321941,-0.536265008
1665831613.98563,2.150013053,-12.12788592,-0.59592763
1665831614.18629,2.202789107,-12.13039816,-0.569780607
1665831614.38661,2.284881699,-12.28689928,-0.567245367
1665831614.58811,2.195790103,-12.24361003,-0.690032741
1665831614.78974,2.282833341,-12.20616784,-0.709683349
1665831614.99141,2.208081069,-12.31991357,-0.634647516
1665831615.18278,2.522447225,-12.2613483,-1.100623899
1665831615.38392,2.308541011,-12.29828913,-0.820806894
1665831615.58502,2.271272074,-12.39334986,-0.848033616
1665831615.78632,2.308488526,-12.54005549,-0.454717593
1665831615.98771,2.387809602,-12.61472668,-0.532784419
1665831616.18901,2.093307882,-12.73124298,-0.565842408
1665831616.39034,2.210006878,-12.65120934,-0.598734833
1665831616.58139,2.353933913,-12.56583694,-0.82661757
1665831616.78184,2.305710827,-12.39884633,-0.579002222
1665831616.98315,2.310835615,-12.07095944,-0.931569178
1665831617.18445,2.269723544,-12.08271785,0.209928377
1665831617.38579,2.021257281,-11.38696229,-0.770482963
1665831617.58726,2.130869708,-11.11737838,-0.520754058
1665831617.78851,1.932559909,-10.67932901,-0.50505504
1665831617.98971,1.996880971,-10.4053043,-0.478741782
1665831618.19085,1.839906302,-9.977170303,-0.384871143
1665831618.38204,1.716266304,-9.489307096,-0.486288063
1665831618.58327,1.719424839,-9.186033879,-0.420572769
1665831618.7845,1.59633538,-8.800501211,-0.444753897
1665831618.98598,1.37500024,-8.325246174,-0.041246443
1665831619.18732,1.473913944,-7.843091978,-0.478283158
1665831619.38866,1.544685933,-7.292433874,-0.648381007
1665831619.5899,1.144070488,-7.185863941,-0.174448232
1665831619.7902,1.241110014,-6.668944854,-0.381565875
1665831619.99138,1.280566402,-6.188680919,-0.579529726
1665831620.1832,0.897790208,-5.842462193,-0.113662138
1665831620.38327,1.122470324,-5.32317231,-0.369652671
1665831620.58487,0.82121681,-5.258704393,-0.062418447
1665831620.78501,0.978288467,-4.914319399,-0.445188418
1665831620.98739,0.806729543,-4.438978801,-0.10849841
1665831621.1887,0.721366279,-3.953427233,-0.259433487
1665831621.38991,0.753054686,-3.566132684,-0.253637156
1665831621.58099,0.575849426,-3.229351907,0.15390054
1665831621.7824,0.533856878,-2.971929282,-0.235811979
1665831621.98269,0.466961258,-2.733357257,-0.061539505
1665831622.18389,0.428872603,-2.410401441,-0.140841054
1665831622.38396,0.423685099,-2.107887107,-0.01777336
1665831622.59636,0.339076797,-1.848685151,-0.143228975
1665831622.78761,0.278218234,-1.582152662,-0.073622668
1665831622.98876,0.215570513,-1.392584703,0.050918056
1665831623.18903,0.195951268,-1.094276627,0.052472613
1665831623.39049,0.187974025,-0.787585288,-0.213719491
1665831623.58147,0.107105402,-0.673334953,0.022991613
1665831623.78273,0.102788919,-0.498033313,0.121243958
1665831623.98413,0.040185361,-0.21373985,-0.024386333
1665831624.18543,0.01061037,-0.042459404,-0.065104985
1665831624.38675,-0.001393976,0.036574342,0.025003687
1665831624.58811,-0.02120299,0.068456904,0.029748707
1665831624.77954,0.017404643,-0.037865771,-0.021606521
1665831624.98079,-0.003208721,0.000593975,0.023993776
1665831625.18133,0.012536063,0.010614907,-0.023237704
1665831625.38257,-0.010120708,-0.001776766,0.013986578
1665831625.58277,0.004599143,0.006919111,-0.007741691
1665831625.78404,-0.000740975,-0.004116566,-0.004227865
1665831625.98508,0.005790985,0.002474074,0.009686767
1665831626.18638,0.00052427,0.002374351,-0.014487843
1665831626.38755,-0.003089368,-0.002933979,0.039946183
1665831626.58889,0.002857785,0.010795828,-0.053889917
1665831626.77978,-0.00107377,-0.000385131,0.025384221
1665831626.98097,0.008028446,0.003598214,-0.023868115
1665831627.18238,-0.004988874,-2.65E-07,0.013895364
1665831627.38348,0.003769238,-0.001644783,0.013278085
1665831627.58375,-0.000331855,0.016657725,-0.029387584
1665831627.78483,-0.002728096,-0.017773036,0.034271514
1665831627.98621,0.006482132,0.018001509,-0.024174731
1665831628.18782,0.001007799,0.003686426,-0.005582527
1665831628.37929,-0.001321206,0.002964024,-0.001256573
1665831628.58033,0.003463587,0.007759471,-0.00702454
1665831628.78054,0.001768179,0.002078047,-0.006077439
1665831628.98194,-0.001459964,0.004040646,-0.018243675
1665831629.28203,0.003344883,0.008597706,-0.019851983
1665831629.38356,0.003672861,-0.005226138,0.019232462
1665831629.58473,-0.005523188,0.013583663,-0.000358457
1665831629.78587,0.003617549,-0.009907706,0.002780414
1665831629.98722,0.002346463,0.012469336,-0.011802533
1665831630.18756,-0.005183252,-0.007879089,0.012752406
1665831630.38783,0.006790038,0.015267608,-0.019423839
1665831630.57904,-0.000228987,-0.004041711,-0.00224992
1665831630.78054,-0.003227153,-0.002049087,0.030352541
1665831630.9808,0.010731653,0.006179755,-0.035176444
1665831631.18249,-0.006685256,0.001950452,0.012688305
1665831631.38281,0.009041762,0.001183389,0.008914378
1665831631.58415,-0.005952378,0.000219991,-0.012123152
1665831631.78533,0.004513766,1.61E-06,0.00555571
1665831631.98659,-0.001747475,-0.001245066,0.016010501
1665831632.18789,0.002076085,0.003759336,0.001782488
1665831632.37918,0.011822915,0.003803833,-0.002622886
1665831632.58944,-0.011049928,-0.003803475,-0.012314734
1665831632.78069,0.010325455,-0.001106527,0.022066504
1665831632.98187,-0.004501484,0.003933142,-0.020870003
1665831633.18319,0.004782537,0.004584353,0.014332168
1665831633.38428,-0.002475843,-0.002362928,-0.001681301
1665831633.58729,0.004677106,-0.00323944,0.022663864
1665831633.78848,0.0035991,0.005986489,-0.01562269
1665831633.98945,-0.003936115,-0.000633853,0.013753008
1665831634.18029,0.006049713,0.009115425,-0.020066141
1665831634.38105,0.001573492,-0.007948823,0.026572737
1665831634.58094,0.001181798,0.005053982,-0.015861608
1665831634.7819,0.001116151,0.007010417,0.005502569
1665831634.98385,0.008621301,-0.001605457,-0.003278061
1665831635.18589,-0.000805016,0.001967124,-0.005225167
1665831635.38617,-0.004118535,0.009440165,0.004657355
1665831635.58744,0.011243009,0.001608574,-0.00367386
1665831635.78888,-0.010291479,-0.007131334,0.008737822
1665831635.98012,0.010564128,0.012395996,-0.007182512
1665831636.1814,-0.003848483,-0.001190958,-0.025056552
1665831636.272,-0.003848483,-0.001190958,-0.025056552
1665831636.38361,0.002641454,0.001154648,0.037787293
1665831636.58502,0.003166989,0.007670016,-0.039377037
1665831636.78746,-0.003287965,-0.001424138,0.012791056
1665831636.97879,0.006488281,0.006816524,-0.022185743
1665831637.17903,-0.002810261,0.00523111,0.018103257
1665831637.38113,0.007839244,0.003449811,-0.017230933
1665831637.5827,-0.007616406,-0.002122788,0.007704163
1665831637.78382,-0.002762397,0.002438846,0.009389419
1665831637.98522,0.012690349,0.004357863,-0.002888611
1665831638.18664,-5.63E-05,0.002787049,-0.018721357
1665831638.38819,-0.000159445,0.007134609,0.015747442
1665831638.57867,-0.000113528,-0.002551083,-0.012877464
1665831638.78016,0.006370892,0.003606417,0.009989269
1665831638.9804,-0.003658614,-0.000765921,0.011335251
1665831639.18171,0.001587381,0.007063019,-0.006209185
1665831639.38279,0.006984758,-0.004339623,0.002689021
1665831639.58398,-0.003308993,0.007182257,0.006995409
1665831639.78516,0.003536049,-0.006004705,0.015995933
1665831639.98657,-0.000503908,0.004277549,-0.011806297
1665831640.18684,0.006142878,-0.007249808,0.010469256
1665831640.37892,-0.006308781,0.005351783,0.024358319
1665831640.57908,0.007340512,0.004828619,-0.028741804
1665831640.7806,0.006133825,-0.003561256,0.018431322
1665831640.98094,-0.008540451,0.005870281,-0.009204917
1665831641.1811,0.010117804,0.003274238,0.002297695
1665831641.38223,-0.00687123,-0.007663069,-5.99E-05
1665831641.58348,0.003541858,0.009969314,-0.003215279
1665831641.78458,0.01373923,0.001815915,0.00332656
1665831641.98467,-0.010557995,0.005748962,-0.007990505
1665831642.18668,0.007048474,0.001959522,0.009896428
1665831642.27709,0.007048474,0.001959522,0.009896428
1665831642.38677,-0.0002953,0.007776675,-0.016775462
1665831642.57883,0.006950149,0.006365564,0.006418335
1665831642.77991,-0.007470217,-0.010384009,0.001719946
1665831642.98094,0.007129,0.006833342,-0.004667205
1665831643.18288,-0.00406775,0.006645052,0.018526918
1665831643.38303,0.008990636,0.004564603,-0.044867169
1665831643.58418,-0.001720622,-0.001785538,0.034841517
1665831643.78513,-0.009530142,-0.000369245,-0.016149615
1665831643.98624,0.017978725,0.008918793,0.003487203
1665831644.18733,-0.006247661,-0.004735434,-4.89E-05
1665831644.37853,-4.79E-05,0.016119596,0.018098517
1665831644.58069,0.003173788,-0.004732959,-0.033226739
1665831644.7817,0.003511468,0.001637828,0.019732387
1665831644.98291,-0.00070119,-0.001694989,0.003622892
1665831645.18397,0.003399546,0.011799092,-0.009461211
1665831645.38411,-6.95E-05,-0.01156224,0.019546094
1665831645.58546,0.0062842,0.014309878,-0.012158381
1665831645.78685,-0.000576986,-0.012091404,0.014565886
1665831645.97801,0.002362315,0.002755305,-0.009123473
1665831646.17908,0.003076777,0.010505566,0.018776222
1665831646.38037,-0.0027194,-0.003646434,-0.0392856
1665831646.58154,0.001428276,0.000611246,0.040295861
1665831646.78271,0.007318203,-0.000458668,-0.016543686
1665831646.98379,0.000804367,0.013886403,0.011369732
1665831647.18486,-0.012906388,-0.023157153,0.014996046
1665831647.38595,0.024744182,0.012696444,-0.025672666
1665831647.58722,-0.004817762,-0.134637333,-0.039108792
1665831647.77835,0.085612839,-0.337016408,-0.000427315
1665831647.98039,0.090366026,-0.512483765,0.074721961
1665831648.1815,0.077172693,-0.631135228,-0.123606873
1665831648.38173,0.172095449,-0.85115079,0.042595994
1665831648.58297,0.12940175,-1.205078444,0.056631805
1665831648.78335,0.211904693,-1.329269624,-0.099092519
1665831648.98442,0.362057278,-1.542690252,-0.070957544
1665831649.18563,0.196928859,-1.896511037,-0.075831733
1665831649.38678,0.497902783,-2.100479866,-0.080572391
1665831649.58805,0.409070355,-2.334551325,-0.165881838
1665831649.77927,0.415336563,-2.630761291,-0.121262438
1665831649.98039,0.533360109,-2.839681782,-0.102297178
1665831650.18168,0.575138709,-3.081908225,-0.074939569
1665831650.38299,0.413097452,-3.377747569,0.052697118
1665831650.58232,0.62874733,-3.522237714,-0.212802822
1665831650.78361,0.60502044,-3.789749024,-0.112889741
1665831650.98469,0.636419554,-3.931963059,-0.078884981
1665831651.1858,0.558935308,-4.21207261,-0.066509153
1665831651.38724,1.044472164,-4.212886398,-0.827146169
1665831651.58844,0.556109343,-4.58766574,0.014247426
1665831651.77952,0.604905895,-4.715029572,-0.142703046
1665831651.98078,0.544357009,-4.923470021,-0.047997071
1665831652.1822,0.664866717,-5.095643566,-0.074095554
1665831652.38366,0.687644756,-5.198324708,-0.234487212
1665831652.58411,0.484815098,-5.482267911,0.124628476
1665831652.78528,0.452318996,-5.577731039,0.108568137
1665831652.98557,0.472536948,-5.544203375,-0.305872704
1665831653.18698,0.579522089,-5.902129125,0.064515615
1665831653.37826,0.608647412,-6.026539922,-0.097844323
1665831653.57951,0.36352874,-6.241266481,0.009262406
1665831653.78066,0.680388279,-6.269535671,-0.344514961
1665831653.98213,0.756039806,-6.468359136,-0.356562633
1665831654.18382,0.697417537,-6.685634818,-0.369501243
1665831654.38391,0.829186398,-6.711464613,-0.360957288
1665831654.58619,0.632724594,-6.969882856,-0.263709863
1665831654.78758,0.74924127,-7.234161245,-0.328353947
1665831654.98881,0.631137088,-7.353969713,-0.071715733
1665831655.18006,0.737997287,-7.434752214,-0.472325562
1665831655.3813,0.715487553,-7.679478994,-0.140069644
1665831655.58267,0.516458655,-7.825554743,-0.066364396
1665831655.78399,0.598051234,-8.036187985,-0.086651793
1665831655.98499,0.481967484,-8.125262729,0.137283271
1665831656.18631,0.002872959,-8.574530918,0.500175444
1665831656.38676,0.989197515,-8.280802878,-0.277527358
1665831656.58708,0.88295194,-8.267488488,-0.410200546
1665831656.77829,0.858812378,-8.415860686,-0.176394403
1665831656.97937,0.90923874,-8.515649623,-0.185443155
1665831657.18084,0.910388801,-8.372575578,-0.198784623
1665831657.38299,0.911983189,-8.404113007,-0.479487898
1665831657.58429,0.94785244,-8.365253368,-0.235236112
1665831657.78581,0.79492302,-8.451754751,-0.201669412
1665831657.9783,0.746398161,-8.449895602,-0.104960459
1665831658.17961,0.870530802,-8.355770857,-0.193643489
1665831658.37976,0.928530167,-8.391013222,-0.313635153
1665831658.58087,0.909656897,-8.48509592,-0.24689644
1665831658.78239,0.682179885,-8.410487986,-0.057927249
1665831658.98358,0.796856678,-8.409287354,-0.444870813
1665831659.18517,0.279372038,-8.731938404,0.384327256
1665831659.3868,0.755067975,-8.56204821,-0.187810907
1665831659.58804,1.132275889,-8.385906547,-0.606776591
1665831659.77909,0.970962884,-8.447682607,-0.562121884
1665831659.98032,0.755334282,-8.737521285,-0.023378218
1665831660.18135,0.991726057,-8.535946546,-0.50190961
1665831660.38299,0.803050782,-8.60129438,-0.28144791
1665831660.5843,0.967113885,-8.616476087,-0.407696055
1665831660.78529,1.083162536,-8.293021954,-0.851059196
1665831660.9865,0.924857406,-8.569779497,-0.235537906
1665831661.17773,0.841020127,-8.276939167,-0.405116478
1665831661.37878,0.678592143,-8.507205898,-0.018362573
1665831661.57894,0.841761899,-8.286262491,-0.064996697
1665831661.78009,0.87533758,-8.193409176,-0.106889126
1665831661.98127,0.573689302,-8.065530488,-0.169515861
1665831662.18249,1.024241624,-7.658172856,-0.538196624
1665831662.38377,0.833572346,-7.54844458,-0.350296246
1665831662.58495,0.718565397,-7.400359261,-0.451518919
1665831662.78624,0.967976962,-7.196067298,-0.497085415
1665831662.98778,0.505489737,-7.239610449,-0.054526435
1665831663.17901,0.783359927,-7.112929937,-0.48557935
1665831663.38014,0.676883665,-7.091238317,-0.059586252
1665831663.58125,0.806949796,-6.974776657,-0.417073516
1665831663.78265,0.720533955,-6.989300207,-0.504481919
1665831663.98393,0.686859174,-7.182019145,-0.093238304
1665831664.18514,0.716129663,-7.162489348,-0.275380928
1665831664.38657,0.743188378,-7.246824915,-0.18462043
1665831664.57783,0.770888603,-7.232490738,-0.415311997
1665831664.77913,0.804964979,-7.219623775,-0.448174314
1665831664.97934,0.818244712,-7.26555264,-0.262932045
1665831665.18069,0.768820065,-7.349566028,-0.250093633
1665831665.38093,0.856381082,-7.356193489,-0.367126257
1665831665.5824,0.741066293,-7.369380588,-0.437326967
1665831665.78451,0.770457906,-7.449754295,-0.318497425
1665831665.986,0.858606993,-7.435574664,-0.245190354
1665831666.17652,0.753197114,-7.403632175,-0.46007124
1665831666.38778,0.81668123,-7.309256454,-0.361528354
1665831666.57901,0.712068728,-7.308529303,-0.311670601
1665831666.77941,0.621593591,-7.220776112,-0.210149386
1665831666.98068,0.526800721,-7.35528189,-0.186917559
1665831667.18229,0.518541665,-7.173948284,-0.044777728
1665831667.38272,0.700834465,-7.010345214,-0.066951374
1665831667.58381,1.089200736,-6.689767628,-0.930547663
1665831667.78427,0.569782889,-6.739220975,-0.0846305
1665831667.98655,0.156978797,-6.779771485,0.440174881
1665831668.1775,0.505978793,-6.530346349,-0.220422208
1665831668.37882,0.85713727,-6.188811661,-0.255243474
1665831668.57904,0.647248648,-5.936174224,-0.587791141
1665831668.77918,1.324709142,-5.586134304,-0.971817956
1665831668.98118,0.520564039,-5.885109304,0.069698656
1665831669.18239,0.743613403,-5.931891738,-0.645284221
1665831669.38348,0.63902216,-6.085805843,-0.163050958
1665831669.58493,0.69947491,-6.107253715,-0.597727198
1665831669.78622,0.492412847,-6.176126043,-0.140561392
1665831669.97726,0.878697929,-6.294398487,-0.409598164
1665831670.17843,0.643612481,-6.492603698,0.072658787
1665831670.37965,0.67281306,-6.85392781,0.25004329
1665831670.58078,0.82152881,-6.677325924,-0.570793728
1665831670.78189,0.705552846,-6.923307466,-0.264545876
1665831670.98193,0.573665397,-7.088049368,-0.155995534
1665831671.1842,0.951068795,-7.155785053,-0.441046727
1665831671.38527,0.625014264,-7.522748263,-0.201810975
1665831671.58644,1.031428307,-7.581039901,-0.235747985
1665831671.7776,0.801271563,-7.847132604,-0.581968026
1665831671.97887,0.62548897,-8.189925967,-0.128857046
1665831672.18009,0.909629372,-8.146746949,-0.824482437
1665831672.38124,0.632454922,-8.141423752,-0.196693693
1665831672.58262,0.822203417,-8.404820579,-0.452429962
1665831672.783,0.837577607,-8.717277057,0.138581335
1665831672.98406,1.008730068,-8.417391644,-0.194889059
1665831673.1852,0.978550463,-8.73509911,-0.129814582
1665831673.3865,1.084280272,-8.959653826,0.086777308
1665831673.58682,1.210064302,-8.790191412,-0.030387269
1665831673.77814,1.21402628,-8.964410961,-0.193398499
1665831673.97935,1.527450631,-9.174038638,-0.065916488
1665831674.18044,1.368155721,-9.105492422,-0.152665135
1665831674.38183,1.104181803,-9.400616691,-0.168988621
1665831674.58209,0.85732763,-9.425929597,0.10560505
1665831674.78319,0.479687522,-9.718649413,0.228464271
1665831674.98439,0.340878245,-9.458983159,-0.428439223
1665831675.18565,0.046674526,-9.671486568,0.493925137
1665831675.37681,-0.257750867,-9.687016313,-0.039646636
1665831675.57804,-0.365343538,-10.02223333,0.28320816
1665831675.77905,-0.51096008,-10.04133575,0.005340835
1665831675.98016,-0.869189798,-10.10891802,-0.064555913
1665831676.18014,-1.128093442,-10.04996142,-0.082800988
1665831676.3812,-1.412471027,-10.20872229,0.280218223
1665831676.58135,-1.882104892,-10.2580155,0.32798832
1665831676.7828,-1.983097839,-10.16447079,-0.134514591
1665831676.9828,-1.819151504,-10.3998944,0.301768704
1665831677.18397,-2.012842065,-10.53301387,0.736407695
1665831677.38408,-2.574503037,-10.30809449,-0.092428894
1665831677.58558,-2.534265467,-10.19484759,-0.311958936
1665831677.78692,-3.051118832,-10.62823432,0.308363711
1665831677.97806,-3.371101533,-10.87935269,0.886779662
1665831678.17921,-3.119322253,-10.72525348,0.572760242
1665831678.38043,-3.143018126,-10.67162731,0.083402674
1665831678.58157,-2.963001274,-10.59863041,0.035665939
1665831678.78376,-3.090829151,-10.59920774,0.031969937
1665831678.98563,-2.833096811,-10.57887465,-0.283315832
1665831679.18595,-3.203722937,-10.68118075,0.243040726
1665831679.37734,-3.123534807,-10.4421007,-0.484498201
1665831679.57853,-2.94249695,-10.39820923,-0.68491061
1665831679.77905,-3.167020701,-10.67408942,0.08481491
1665831679.98005,-3.207745226,-10.52452166,0.040367001
1665831680.18184,-3.242304773,-10.41040577,0.232805073
1665831680.38213,-3.274888166,-10.58986826,0.236337042
1665831680.58306,-3.167165784,-10.62879824,0.426924568
1665831680.78336,-3.053574802,-10.52528643,-0.030800866
1665831680.9835,-3.082736257,-10.42868713,0.32250998
1665831681.18587,-3.115550391,-10.36673935,0.181562311
1665831681.38723,-3.261714129,-10.09813892,0.208978561
1665831681.57849,-2.907366154,-9.996918575,0.398018888
1665831681.78074,-2.896974271,-10.29274597,0.500106561
1665831681.98197,-2.848141703,-9.982172946,0.176295816
1665831682.1832,-2.806328044,-9.636703793,0.172535183
1665831682.38338,-2.770874287,-9.824830193,0.511255671
1665831682.58557,-2.475531304,-9.630226388,0.660082319
1665831682.7768,-2.188923622,-9.564532816,0.366354636
1665831682.9782,-2.013597182,-9.569046954,0.136203073
1665831683.1887,-1.914654716,-9.525798902,0.818515029
1665831683.37974,-1.31729093,-9.509677466,0.106255654
1665831683.58109,-1.985427678,-9.490843792,1.393454406
1665831683.78249,-0.766454877,-9.828305701,0.639682996
1665831683.9838,-0.525886642,-9.6880127,0.191035642
1665831684.18538,-0.550290366,-9.930592436,0.539348117
1665831684.37703,-0.872671722,-10.3627695,1.47406387
1665831684.57827,-0.32635009,-10.29083096,1.518147545
1665831684.78097,0.731948665,-9.980109738,0.257604183
1665831684.98252,1.459023498,-9.705234924,0.122570469
1665831685.1829,1.338874628,-9.991746677,0.317030759
1665831685.38406,1.692626827,-9.900527691,0.452188733
1665831685.58421,2.34260573,-9.797818205,0.129515638
1665831685.78661,2.620012078,-9.850713796,0.206196697
1665831685.97799,2.821208478,-9.82753785,0.525869474
1665831686.17838,3.029262162,-9.80883985,0.013165271
1665831686.37972,3.348048974,-9.662783251,0.43953308
1665831686.58113,3.604117908,-9.888642929,0.655546545
1665831686.78249,3.900889145,-9.618151205,0.106066581
1665831686.9837,4.395616962,-9.547680277,0.36899624
1665831687.18506,4.585005177,-9.527979686,0.35317723
1665831687.38548,4.969613739,-9.289224255,0.637307021
1665831687.58686,5.160022034,-9.378986785,0.518144194
1665831687.77817,5.04440447,-9.566885219,0.960927038
1665831687.97945,5.518205785,-9.239566026,0.546986221
1665831688.18112,5.452951401,-9.468375888,0.759720733
1665831688.38262,5.850962239,-9.348769536,0.353824744
1665831688.58402,5.830992905,-9.188823178,0.678834434
1665831688.78421,6.457100104,-9.122841606,0.064070921
1665831688.9858,6.300392623,-9.353315026,0.516598476
1665831689.18727,6.428867006,-9.185921385,-0.166801628
1665831689.37871,6.366914783,-9.253307649,0.067149806
1665831689.57997,6.453052815,-9.280455023,0.162845362
1665831689.78137,6.359319795,-9.298812856,0.209931781
1665831689.9827,6.460428943,-9.248539604,0.24014503
1665831690.18412,6.489072343,-9.170797569,0.186885462
1665831690.38551,6.56302658,-9.274095684,0.383255343
1665831690.5768,6.546468991,-9.098284663,0.494505606
1665831690.778,6.462924125,-9.072278612,0.21232747
1665831690.9793,6.457198462,-8.948386667,0.269127582
1665831691.18055,6.52872235,-8.850923836,0.355644171
1665831691.38172,6.475183953,-8.781195958,0.323318438
1665831691.58311,6.486906287,-8.80361293,0.315899799
1665831691.78433,6.344687152,-8.695354529,0.394901356
1665831691.9856,6.280562933,-8.599440658,0.34223615
1665831692.17689,6.289009585,-8.532678474,0.393323475
1665831692.37841,6.317243817,-8.31617847,0.364115489
1665831692.57971,6.190465436,-8.310504699,0.302215
1665831692.78085,6.129803605,-8.204258015,0.461190609
1665831692.98304,5.917152685,-8.08656936,0.268179659
1665831693.18438,6.206444916,-7.92027684,0.264766038
1665831693.3856,5.874571766,-7.916363464,0.430464311
1665831693.58682,5.753243462,-7.866365731,0.371967222
1665831693.77832,6.007285582,-7.772697372,0.328048897
1665831693.97888,6.068041794,-7.568682796,0.250570477
1665831694.18032,6.06160668,-7.32378543,-0.005678951
1665831694.3816,6.205703446,-7.195347429,-0.360547338
1665831694.58195,6.671925362,-7.225329459,0.776781947
1665831694.78322,6.633714703,-6.934518935,-0.230908181
1665831694.9846,6.933778587,-6.816070833,0.190202936
1665831695.18487,7.233542793,-6.881001181,0.802952527
1665831695.38632,7.491346539,-6.589002917,0.515072895
1665831695.57745,7.80340649,-6.435496136,0.485526233
1665831695.77892,8.058638863,-6.406057627,0.480020792
1665831695.97951,8.080416369,-6.236612471,0.123365876
1665831696.18019,8.271557883,-5.918078896,0.308443815
1665831696.27095,8.271557883,-5.918078896,0.308443815
1665831696.38101,8.463796258,-6.055886282,0.438145092
1665831696.58269,8.602821986,-5.632010827,0.272842776
1665831696.78299,8.685363806,-5.642790326,0.346857237
1665831696.9843,9.141045256,-5.457712787,0.289324111
1665831697.18566,9.032446046,-5.060947595,0.316408499
1665831697.37688,9.118759635,-5.066643334,0.277254151
1665831697.57816,9.427608368,-5.06721596,0.369600576
1665831697.77999,9.522691328,-4.548116033,0.561472088
1665831697.98041,9.573589828,-4.561467129,0.457808927
1665831698.1807,9.683370038,-4.292095491,0.535020364
1665831698.38212,9.824134611,-3.987792183,0.503397395
1665831698.5835,9.983149293,-3.872784089,0.399126262
1665831698.78391,10.13028182,-3.508559856,0.356746814
1665831698.98525,10.3146621,-3.364428794,0.483459446
1665831699.18667,10.271244,-3.057443402,0.411379576
1665831699.37726,10.34173909,-2.895982089,0.61491465
1665831699.57874,10.24716436,-2.870825202,1.080624313
1665831699.78031,10.52648893,-2.546272046,0.616073764
1665831699.98081,10.66606012,-2.258238989,0.728963891
1665831700.1822,10.71712175,-1.954782189,0.376179352
1665831700.38367,10.64660895,-1.791140195,0.603886519
1665831700.58502,10.83626535,-1.668903693,0.812061293
1665831700.77637,10.83314993,-1.539612112,0.517466043
1665831700.97778,10.86448138,-1.441893436,0.574092453
1665831701.17895,10.89083368,-1.337366596,0.686877984
1665831701.38037,10.84773713,-1.439602779,0.476527227
1665831701.58071,10.93158815,-1.237280993,0.611093388
1665831701.7822,10.90924315,-1.359429119,0.532190181
1665831701.98268,11.03524883,-1.237799284,0.625550722
1665831702.18399,10.8920409,-1.218830537,0.457578779
1665831702.31488,10.8920409,-1.218830537,0.457578779
