%time,estimated_velocity,yaw_rate
1665831588.15164,10.7611112595,0
1665831588.16377,10.7569446564,0
1665831588.17597,10.7458333969,0
1665831588.18826,10.7319450378,0
1665831588.20049,10.7430553436,0
1665831588.21278,10.7527780533,0
1665831588.2258,10.7611112595,0
1665831588.23721,10.7388887405,0
1665831588.24951,10.7361106873,0
1665831588.2618,10.759721756,0
1665831588.27397,10.7541666031,0
1665831588.28616,10.7222213745,0
1665831588.29833,10.7569446564,0
1665831588.31168,10.7777776718,0
1665831588.32308,10.7583332062,0
1665831588.33503,10.7527770996,0
1665831588.34723,10.7819442749,0
1665831588.35917,10.7541666031,0
1665831588.37191,10.7513885498,0
1665831588.38366,10.75,0
1665831588.39638,10.7694444656,0
1665831588.40798,10.7555561066,0
1665831588.42099,10.7527780533,0
1665831588.43247,10.7430553436,0
1665831588.44458,10.7736110687,0
1665831588.4574,10.7694444656,0
1665831588.47013,10.7652778625,0
1665831588.48148,10.7569446564,0
1665831588.49382,10.7972221375,0
1665831588.50589,10.7805557251,0
1665831588.5182,10.7708330154,0
1665831588.53112,10.7694444656,0
1665831588.54281,10.776389122,0
1665831588.55558,10.7652778625,0
1665831588.56741,10.7527780533,0
1665831588.57981,10.7638893127,0
1665831588.59171,10.7694444656,0
1665831588.60389,10.7736110687,0
1665831588.61665,10.7652778625,0
1665831588.62808,10.8083333969,0
1665831588.64122,10.8208332062,0
1665831588.65246,10.786110878,0
1665831588.66472,10.7916669846,0
1665831588.67705,10.8388881683,0
1665831588.68918,10.8194446564,0
1665831588.70128,10.7875003815,0
1665831588.71357,10.793056488,0
1665831588.72607,10.8208332062,0
1665831588.7379,10.7986106873,0
1665831588.75076,10.7652778625,0
1665831588.76227,10.7819442749,0
1665831588.77536,10.8055553436,0
1665831588.78666,10.7916660309,0
1665831588.79933,10.8069438934,0
1665831588.81158,10.8138885498,0
1665831588.82447,10.8194446564,0
1665831588.83587,10.8166666031,0
1665831588.84821,10.8180551529,0
1665831588.86048,10.8138885498,0
1665831588.87253,10.8111114502,0
1665831588.88525,10.7888889313,0
1665831588.8969,10.7902774811,0
1665831588.90906,10.793056488,0
1665831588.92131,10.7861118317,0
1665831588.93358,10.7888889313,0
1665831588.94578,10.7972221375,0
1665831588.95792,10.8111114502,0
1665831588.97091,10.8291664124,0
1665831588.98242,10.8208332062,0
1665831588.99546,10.8319444656,0
1665831589.00689,10.8291664124,0
1665831589.01894,10.848610878,0
1665831589.03139,10.8152780533,0
1665831589.04326,10.8208332062,0
1665831589.05613,10.8111114502,0
1665831589.06771,10.8388881683,0
1665831589.08041,10.8055553436,0
1665831589.0923,10.8055553436,0
1665831589.10463,10.838889122,0
1665831589.11704,10.8277778625,0
1665831589.1299,10.8180551529,0
1665831589.1415,10.8458328247,0
1665831589.1537,10.8472213745,0
1665831589.16618,10.822221756,0
1665831589.17805,10.8611106873,0
1665831589.19033,10.8791666031,0
1665831589.20258,10.8430557251,0
